grp,vcov,sdcor,Percent,Rmse,Heritability,R_squared,Env.DAP,Vegetation.Index,DAP,Year,Env
Range,2.71020505796164e-06,0.00164627004405767,10.72,0.00391665128212293,0.201,0.283075993005001,TXH3.2020.10,TNDGR,10,2020,TXH3.2020
Replicate,0,0,0,0.00391665128212293,0.201,0.283075993005001,TXH3.2020.10,TNDGR,10,2020,TXH3.2020
Residual,1.8125071391768e-05,0.00425735497601128,71.69,0.00391665128212293,0.201,0.283075993005001,TXH3.2020.10,TNDGR,10,2020,TXH3.2020
Pedigree,3.55320967357542,1.88499593463101,9.08,2.65551275186756,0.423,0.752021921920105,TXH3.2020.15,BI,15,2020,TXH3.2020
Pass,9.43304044844863,3.07132551977947,24.11,2.65551275186756,0.423,0.752021921920105,TXH3.2020.15,BI,15,2020,TXH3.2020
Range,15.810240677084,3.97620933516886,40.41,2.65551275186756,0.423,0.752021921920105,TXH3.2020.15,BI,15,2020,TXH3.2020
Replicate,0.627477614683696,0.792134846275365,1.6,2.65551275186756,0.423,0.752021921920105,TXH3.2020.15,BI,15,2020,TXH3.2020
Residual,9.70250856265704,3.11488499990883,24.8,2.65551275186756,0.423,0.752021921920105,TXH3.2020.15,BI,15,2020,TXH3.2020
Pedigree,6.03694962749175e-06,0.00245702047762971,11.25,0.0027184568265554,0.526,0.797409846561338,TXH3.2020.15,GLI,15,2020,TXH3.2020
Pass,2.15356583871286e-05,0.00464065279751983,40.13,0.0027184568265554,0.526,0.797409846561338,TXH3.2020.15,GLI,15,2020,TXH3.2020
Range,8.23759425307935e-06,0.00287012094746534,15.35,0.0027184568265554,0.526,0.797409846561338,TXH3.2020.15,GLI,15,2020,TXH3.2020
Replicate,6.98502780669606e-06,0.00264292031788627,13.02,0.0027184568265554,0.526,0.797409846561338,TXH3.2020.15,GLI,15,2020,TXH3.2020
Residual,1.08725673060118e-05,0.00329735762482807,20.26,0.0027184568265554,0.526,0.797409846561338,TXH3.2020.15,GLI,15,2020,TXH3.2020
Pedigree,4.69625896922659e-06,0.00216708536269954,13.29,0.00280201744578103,0.46,0.688095978481568,TXH3.2020.15,NGRDI,15,2020,TXH3.2020
Pass,7.86588303679199e-06,0.00280461816238717,22.26,0.00280201744578103,0.46,0.688095978481568,TXH3.2020.15,NGRDI,15,2020,TXH3.2020
Range,1.02789962570458e-05,0.00320608737514214,29.08,0.00280201744578103,0.46,0.688095978481568,TXH3.2020.15,NGRDI,15,2020,TXH3.2020
Replicate,1.4782989343236e-06,0.00121585317136717,4.18,0.00280201744578103,0.46,0.688095978481568,TXH3.2020.15,NGRDI,15,2020,TXH3.2020
Residual,1.10236514965091e-05,0.00332018847304022,31.19,0.00280201744578103,0.46,0.688095978481568,TXH3.2020.15,NGRDI,15,2020,TXH3.2020
Pedigree,1.26912413769325e-05,0.0035624768598452,12.22,0.00465168311931644,0.456,0.708231568687681,TXH3.2020.15,VARI,15,2020,TXH3.2020
Pass,2.0333989855258e-05,0.00450932254948102,19.58,0.00465168311931644,0.456,0.708231568687681,TXH3.2020.15,VARI,15,2020,TXH3.2020
Range,3.61503494530202e-05,0.00601251606675776,34.81,0.00465168311931644,0.456,0.708231568687681,TXH3.2020.15,VARI,15,2020,TXH3.2020
Replicate,4.36731481238965e-06,0.00208981214763185,4.21,0.00465168311931644,0.456,0.708231568687681,TXH3.2020.15,VARI,15,2020,TXH3.2020
Residual,3.02972872181629e-05,0.00550429715932587,29.18,0.00465168311931644,0.456,0.708231568687681,TXH3.2020.15,VARI,15,2020,TXH3.2020
Pedigree,3.04894836144865e-05,0.00552172831769967,7.19,0.00540858674327592,0.577,0.894687238461276,TXH3.2020.15,BGI,15,2020,TXH3.2020
Pass,0.000146861997151882,0.0121186631751147,34.65,0.00540858674327592,0.577,0.894687238461276,TXH3.2020.15,BGI,15,2020,TXH3.2020
Range,0.000165142482116636,0.0128507774907449,38.96,0.00540858674327592,0.577,0.894687238461276,TXH3.2020.15,BGI,15,2020,TXH3.2020
Replicate,3.6717688532831e-05,0.00605951223555419,8.66,0.00540858674327592,0.577,0.894687238461276,TXH3.2020.15,BGI,15,2020,TXH3.2020
Residual,4.46366333412166e-05,0.00668106528490903,10.53,0.00540858674327592,0.577,0.894687238461276,TXH3.2020.15,BGI,15,2020,TXH3.2020
Pedigree,5.46437993050047e-05,0.00739214443209849,9.08,0.0104137727304809,0.423,0.75202640318565,TXH3.2020.15,BI_new,15,2020,TXH3.2020
Pass,0.000145067701118182,0.0120444053866591,24.11,0.0104137727304809,0.423,0.75202640318565,TXH3.2020.15,BI_new,15,2020,TXH3.2020
Range,0.000243152215034103,0.0155933388032872,40.41,0.0104137727304809,0.423,0.75202640318565,TXH3.2020.15,BI_new,15,2020,TXH3.2020
Replicate,9.64890417556143e-06,0.00310626852921016,1.6,0.0104137727304809,0.423,0.75202640318565,TXH3.2020.15,BI_new,15,2020,TXH3.2020
Residual,0.000149211758282563,0.0122152264932977,24.8,0.0104137727304809,0.423,0.75202640318565,TXH3.2020.15,BI_new,15,2020,TXH3.2020
Pedigree,6.03694977170552e-06,0.002457020506977,11.25,0.00271845682850754,0.526,0.797409843684421,TXH3.2020.15,GLI_new,15,2020,TXH3.2020
Pass,2.153565396821e-05,0.00464065232141022,40.13,0.00271845682850754,0.526,0.797409843684421,TXH3.2020.15,GLI_new,15,2020,TXH3.2020
Range,8.23759168111604e-06,0.00287012049940696,15.35,0.00271845682850754,0.526,0.797409843684421,TXH3.2020.15,GLI_new,15,2020,TXH3.2020
Replicate,6.98503468978433e-06,0.00264292162006071,13.02,0.00271845682850754,0.526,0.797409843684421,TXH3.2020.15,GLI_new,15,2020,TXH3.2020
Residual,1.08725675088889e-05,0.00329735765559165,20.26,0.00271845682850754,0.526,0.797409843684421,TXH3.2020.15,GLI_new,15,2020,TXH3.2020
Pedigree,4.69625896900637e-06,0.00216708536264873,13.29,0.0028020174460053,0.46,0.688095978129369,TXH3.2020.15,NGRDI_new,15,2020,TXH3.2020
Pass,7.86588301455619e-06,0.00280461815842303,22.26,0.0028020174460053,0.46,0.688095978129369,TXH3.2020.15,NGRDI_new,15,2020,TXH3.2020
Range,1.02789962495186e-05,0.00320608737396825,29.08,0.0028020174460053,0.46,0.688095978129369,TXH3.2020.15,NGRDI_new,15,2020,TXH3.2020
Replicate,1.47829893104206e-06,0.00121585317001769,4.18,0.0028020174460053,0.46,0.688095978129369,TXH3.2020.15,NGRDI_new,15,2020,TXH3.2020
Residual,1.10236514995209e-05,0.00332018847349377,31.19,0.0028020174460053,0.46,0.688095978129369,TXH3.2020.15,NGRDI_new,15,2020,TXH3.2020
Pedigree,3.04894504994124e-05,0.00552172531908392,7.19,0.00540858606206924,0.577,0.894688150882415,TXH3.2020.15,BGI_new,15,2020,TXH3.2020
Pass,0.000146864066969561,0.0121187485727513,34.65,0.00540858606206924,0.577,0.894688150882415,TXH3.2020.15,BGI_new,15,2020,TXH3.2020
Range,0.000165145561342322,0.0128508972971665,38.96,0.00540858606206924,0.577,0.894688150882415,TXH3.2020.15,BGI_new,15,2020,TXH3.2020
Replicate,3.67156845480435e-05,0.00605934687470882,8.66,0.00540858606206924,0.577,0.894688150882415,TXH3.2020.15,BGI_new,15,2020,TXH3.2020
Residual,4.46365673924164e-05,0.00668106034940685,10.53,0.00540858606206924,0.577,0.894688150882415,TXH3.2020.15,BGI_new,15,2020,TXH3.2020
Pedigree,1.55205397013269e-06,0.00124581458096006,5.58,0.00117642505137458,0.593,0.923302640924791,TXH3.2020.15,BCC,15,2020,TXH3.2020
Pass,7.70222190370481e-06,0.00277528771548191,27.68,0.00117642505137458,0.593,0.923302640924791,TXH3.2020.15,BCC,15,2020,TXH3.2020
Range,1.51342217597457e-05,0.00389027271020242,54.38,0.00117642505137458,0.593,0.923302640924791,TXH3.2020.15,BCC,15,2020,TXH3.2020
Replicate,1.3062577517544e-06,0.00114291633628818,4.69,0.00117642505137458,0.593,0.923302640924791,TXH3.2020.15,BCC,15,2020,TXH3.2020
Residual,2.13442461094338e-06,0.00146096701227077,7.67,0.00117642505137458,0.593,0.923302640924791,TXH3.2020.15,BCC,15,2020,TXH3.2020
Pedigree,8.67568456036879e-06,0.0029454515036525,17.91,0.00253543159986874,0.632,0.791083191421735,TXH3.2020.15,CIVE,15,2020,TXH3.2020
Pass,2.48619884412319e-05,0.00498617974417609,51.32,0.00253543159986874,0.632,0.791083191421735,TXH3.2020.15,CIVE,15,2020,TXH3.2020
Range,2.01973306405409e-06,0.00142117312951452,4.17,0.00253543159986874,0.632,0.791083191421735,TXH3.2020.15,CIVE,15,2020,TXH3.2020
Replicate,2.76434777553107e-06,0.00166263278433064,5.71,0.00253543159986874,0.632,0.791083191421735,TXH3.2020.15,CIVE,15,2020,TXH3.2020
Residual,1.01203749472087e-05,0.00318125367539413,20.89,0.00253543159986874,0.632,0.791083191421735,TXH3.2020.15,CIVE,15,2020,TXH3.2020
Pedigree,0.000376753739244703,0.0194101452659351,15.38,0.0207799105807636,0.541,0.738946146330356,TXH3.2020.15,COM1,15,2020,TXH3.2020
Pass,0.00109890781896499,0.0331497785658516,44.86,0.0207799105807636,0.541,0.738946146330356,TXH3.2020.15,COM1,15,2020,TXH3.2020
Range,0.000174103806935288,0.0131948401633096,7.11,0.0207799105807636,0.541,0.738946146330356,TXH3.2020.15,COM1,15,2020,TXH3.2020
Replicate,0.000160498290734061,0.0126687919997947,6.55,0.0207799105807636,0.541,0.738946146330356,TXH3.2020.15,COM1,15,2020,TXH3.2020
Residual,0.000639527394346881,0.0252888788669423,26.11,0.0207799105807636,0.541,0.738946146330356,TXH3.2020.15,COM1,15,2020,TXH3.2020
Pedigree,4.71438184183999e-06,0.00217126272980494,16.3,0.00200784046884055,0.602,0.784736775733033,TXH3.2020.15,COM2,15,2020,TXH3.2020
Pass,1.39286335336561e-05,0.00373210845684529,48.16,0.00200784046884055,0.602,0.784736775733033,TXH3.2020.15,COM2,15,2020,TXH3.2020
Range,1.76423509295446e-06,0.00132824511779809,6.1,0.00200784046884055,0.602,0.784736775733033,TXH3.2020.15,COM2,15,2020,TXH3.2020
Replicate,2.2904954731607e-06,0.00151343829512825,7.92,0.00200784046884055,0.602,0.784736775733033,TXH3.2020.15,COM2,15,2020,TXH3.2020
Residual,6.22627883142042e-06,0.00249525125617049,21.53,0.00200784046884055,0.602,0.784736775733033,TXH3.2020.15,COM2,15,2020,TXH3.2020
Pedigree,5.55579319145432e-05,0.00745371933430172,18.13,0.00621270730187454,0.644,0.799844460084034,TXH3.2020.15,ExG,15,2020,TXH3.2020
Pass,0.000158681662118942,0.0125968909703523,51.79,0.00621270730187454,0.644,0.799844460084034,TXH3.2020.15,ExG,15,2020,TXH3.2020
Range,1.24862100873188e-05,0.0035335831796236,4.08,0.00621270730187454,0.644,0.799844460084034,TXH3.2020.15,ExG,15,2020,TXH3.2020
Replicate,1.83428703301837e-05,0.0042828577293886,5.99,0.00621270730187454,0.644,0.799844460084034,TXH3.2020.15,ExG,15,2020,TXH3.2020
Residual,6.13267395089215e-05,0.00783113909395827,20.02,0.00621270730187454,0.644,0.799844460084034,TXH3.2020.15,ExG,15,2020,TXH3.2020
Pedigree,1.1965378454394e-05,0.003459100815876,11.31,0.00383749070496159,0.525,0.795441037766517,TXH3.2020.15,ExG2,15,2020,TXH3.2020
Pass,4.22864622010499e-05,0.00650280417981734,39.96,0.00383749070496159,0.525,0.795441037766517,TXH3.2020.15,ExG2,15,2020,TXH3.2020
Range,1.62065607783339e-05,0.00402573729623952,15.31,0.00383749070496159,0.525,0.795441037766517,TXH3.2020.15,ExG2,15,2020,TXH3.2020
Replicate,1.37247329821899e-05,0.00370469067294287,12.97,0.00383749070496159,0.525,0.795441037766517,TXH3.2020.15,ExG2,15,2020,TXH3.2020
Residual,2.16488888504479e-05,0.00465283664557954,20.46,0.00383749070496159,0.525,0.795441037766517,TXH3.2020.15,ExG2,15,2020,TXH3.2020
Pedigree,9.63940936733823e-05,0.00981804938230514,14.97,0.0115124965810372,0.502,0.702870873037274,TXH3.2020.15,ExGR,15,2020,TXH3.2020
Pass,0.000274145264391472,0.0165573326472434,42.58,0.0115124965810372,0.502,0.702870873037274,TXH3.2020.15,ExGR,15,2020,TXH3.2020
Range,5.03958250413182e-05,0.00709900169328886,7.83,0.0115124965810372,0.502,0.702870873037274,TXH3.2020.15,ExGR,15,2020,TXH3.2020
Replicate,3.15865895468999e-05,0.00562019479617031,4.91,0.0115124965810372,0.502,0.702870873037274,TXH3.2020.15,ExGR,15,2020,TXH3.2020
Residual,0.000191297440821541,0.0138310318061069,29.71,0.0115124965810372,0.502,0.702870873037274,TXH3.2020.15,ExGR,15,2020,TXH3.2020
Pedigree,1.58017341544299e-05,0.00397513951383218,10.32,0.00747170483819244,0.307,0.533834608343924,TXH3.2020.15,EXR,15,2020,TXH3.2020
Pass,3.62841434001599e-05,0.00602363207709102,23.69,0.00747170483819244,0.307,0.533834608343924,TXH3.2020.15,EXR,15,2020,TXH3.2020
Range,2.74476607355497e-05,0.00523905151106092,17.92,0.00747170483819244,0.307,0.533834608343924,TXH3.2020.15,EXR,15,2020,TXH3.2020
Replicate,2.21603923140537e-06,0.00148863670229018,1.45,0.00747170483819244,0.307,0.533834608343924,TXH3.2020.15,EXR,15,2020,TXH3.2020
Residual,7.13869487429299e-05,0.00844907975716467,46.62,0.00747170483819244,0.307,0.533834608343924,TXH3.2020.15,EXR,15,2020,TXH3.2020
Pedigree,2.45385809237374e-05,0.00495364319705582,13.15,0.00401806293219621,0.654,0.860827351477878,TXH3.2020.15,GminusB,15,2020,TXH3.2020
Pass,8.42845984766178e-05,0.00918066438100303,45.17,0.00401806293219621,0.654,0.860827351477878,TXH3.2020.15,GminusB,15,2020,TXH3.2020
Range,3.81120630477844e-05,0.00617349682495945,20.43,0.00401806293219621,0.654,0.860827351477878,TXH3.2020.15,GminusB,15,2020,TXH3.2020
Replicate,1.36752080024411e-05,0.0036980005411629,7.33,0.00401806293219621,0.654,0.860827351477878,TXH3.2020.15,GminusB,15,2020,TXH3.2020
Residual,2.59663935296237e-05,0.00509572306249307,13.92,0.00401806293219621,0.654,0.860827351477878,TXH3.2020.15,GminusB,15,2020,TXH3.2020
Pedigree,1.02872560559222e-05,0.00320737525960437,13.91,0.00339643656348022,0.546,0.768242601907235,TXH3.2020.15,GminusR,15,2020,TXH3.2020
Pass,1.68363438442899e-05,0.004103211406239,22.76,0.00339643656348022,0.546,0.768242601907235,TXH3.2020.15,GminusR,15,2020,TXH3.2020
Range,2.64847944614621e-05,0.00514633796611358,35.81,0.00339643656348022,0.546,0.768242601907235,TXH3.2020.15,GminusR,15,2020,TXH3.2020
Replicate,3.20880439753337e-06,0.00179131359553077,4.34,0.00339643656348022,0.546,0.768242601907235,TXH3.2020.15,GminusR,15,2020,TXH3.2020
Residual,1.71401665550219e-05,0.00414006842395412,23.18,0.00339643656348022,0.546,0.768242601907235,TXH3.2020.15,GminusR,15,2020,TXH3.2020
Pedigree,8.24331356619954e-05,0.00907926955553118,7.25,0.00870401199839949,0.586,0.897751007832463,TXH3.2020.15,GdivB,15,2020,TXH3.2020
Pass,0.000370793354780983,0.0192559952944786,32.6,0.00870401199839949,0.586,0.897751007832463,TXH3.2020.15,GdivB,15,2020,TXH3.2020
Range,0.000466713645242077,0.0216035563100633,41.03,0.00870401199839949,0.586,0.897751007832463,TXH3.2020.15,GdivB,15,2020,TXH3.2020
Replicate,0.000101196350966835,0.0100596397036293,8.9,0.00870401199839949,0.586,0.897751007832463,TXH3.2020.15,GdivB,15,2020,TXH3.2020
Residual,0.000116301931955213,0.0107843373442791,10.22,0.00870401199839949,0.586,0.897751007832463,TXH3.2020.15,GdivB,15,2020,TXH3.2020
Pedigree,2.24985674048542e-05,0.00474326547906126,13.36,0.00623140848044716,0.453,0.677742530048549,TXH3.2020.15,GdivR,15,2020,TXH3.2020
Pass,3.74949293344374e-05,0.00612331032485186,22.26,0.00623140848044716,0.453,0.677742530048549,TXH3.2020.15,GdivR,15,2020,TXH3.2020
Range,4.77825315342842e-05,0.00691249097896585,28.37,0.00623140848044716,0.453,0.677742530048549,TXH3.2020.15,GdivR,15,2020,TXH3.2020
Replicate,6.37355500853165e-06,0.00252459006742315,3.78,0.00623140848044716,0.453,0.677742530048549,TXH3.2020.15,GdivR,15,2020,TXH3.2020
Residual,5.4276593652562e-05,0.00736726500490935,32.23,0.00623140848044716,0.453,0.677742530048549,TXH3.2020.15,GdivR,15,2020,TXH3.2020
Pedigree,1.32948648750486e-06,0.00115303360207101,11.31,0.00127916357005049,0.525,0.795441035948691,TXH3.2020.15,GCC,15,2020,TXH3.2020
Pass,4.69849577458504e-06,0.00216760138738308,39.96,0.00127916357005049,0.525,0.795441035948691,TXH3.2020.15,GCC,15,2020,TXH3.2020
Range,1.80072897186431e-06,0.00134191243077345,15.31,0.00127916357005049,0.525,0.795441035948691,TXH3.2020.15,GCC,15,2020,TXH3.2020
Replicate,1.52497028703736e-06,0.00123489687303732,12.97,0.00127916357005049,0.525,0.795441035948691,TXH3.2020.15,GCC,15,2020,TXH3.2020
Residual,2.40543210059297e-06,0.00155094555049266,20.46,0.00127916357005049,0.525,0.795441035948691,TXH3.2020.15,GCC,15,2020,TXH3.2020
Pedigree,1.97288904800253e-05,0.00444172156714323,20.89,0.00368355451402872,0.646,0.771142791756442,TXH3.2020.15,MExG,15,2020,TXH3.2020
Pass,4.16344111039473e-05,0.00645247325480294,44.08,0.00368355451402872,0.646,0.771142791756442,TXH3.2020.15,MExG,15,2020,TXH3.2020
Range,9.32976496361558e-06,0.00305446639588907,9.88,0.00368355451402872,0.646,0.771142791756442,TXH3.2020.15,MExG,15,2020,TXH3.2020
Replicate,2.13627142483181e-06,0.00146159892748723,2.26,0.00368355451402872,0.646,0.771142791756442,TXH3.2020.15,MExG,15,2020,TXH3.2020
Residual,2.16140501406111e-05,0.00464909132418488,22.89,0.00368355451402872,0.646,0.771142791756442,TXH3.2020.15,MExG,15,2020,TXH3.2020
Pedigree,1.85023757869521e-05,0.00430143880427841,13.28,0.00554732523302635,0.461,0.68962638909533,TXH3.2020.15,MGVRI,15,2020,TXH3.2020
Pass,3.10145082461426e-05,0.00556906708939142,22.26,0.00554732523302635,0.461,0.68962638909533,TXH3.2020.15,MGVRI,15,2020,TXH3.2020
Range,4.06551720280341e-05,0.00637614084129532,29.18,0.00554732523302635,0.461,0.68962638909533,TXH3.2020.15,MGVRI,15,2020,TXH3.2020
Replicate,5.89988392875819e-06,0.0024289676672937,4.24,0.00554732523302635,0.461,0.68962638909533,TXH3.2020.15,MGVRI,15,2020,TXH3.2020
Residual,4.32381872166962e-05,0.0065755750483662,31.04,0.00554732523302635,0.461,0.68962638909533,TXH3.2020.15,MGVRI,15,2020,TXH3.2020
Pedigree,0.0769435069518482,0.277386926425613,13.29,0.358658233076477,0.46,0.688095978304244,TXH3.2020.15,NDI,15,2020,TXH3.2020
Pass,0.128874627394738,0.35899112439549,22.26,0.358658233076477,0.46,0.688095978304244,TXH3.2020.15,NDI,15,2020,TXH3.2020
Range,0.168411074749531,0.410379184108467,29.08,0.358658233076477,0.46,0.688095978304244,TXH3.2020.15,NDI,15,2020,TXH3.2020
Replicate,0.0242204496840286,0.15562920575531,4.18,0.358658233076477,0.46,0.688095978304244,TXH3.2020.15,NDI,15,2020,TXH3.2020
Residual,0.180611506149334,0.424984124585065,31.19,0.358658233076477,0.46,0.688095978304244,TXH3.2020.15,NDI,15,2020,TXH3.2020
Pedigree,8.05827836825579e-06,0.00283871068766364,4.5,0.00285447132553279,0.566,0.931154967122371,TXH3.2020.15,NDRBI,15,2020,TXH3.2020
Pass,3.53981455197006e-05,0.00594963406603302,19.75,0.00285447132553279,0.566,0.931154967122371,TXH3.2020.15,NDRBI,15,2020,TXH3.2020
Range,0.000120693762448354,0.010986071292703,67.34,0.00285447132553279,0.566,0.931154967122371,TXH3.2020.15,NDRBI,15,2020,TXH3.2020
Replicate,2.73097505087806e-06,0.00165256620166275,1.52,0.00285447132553279,0.566,0.931154967122371,TXH3.2020.15,NDRBI,15,2020,TXH3.2020
Residual,1.23383748656394e-05,0.0035126022925517,6.88,0.00285447132553279,0.566,0.931154967122371,TXH3.2020.15,NDRBI,15,2020,TXH3.2020
Pedigree,1.20873384631823e-05,0.00347668498187315,7.23,0.00335118052584241,0.584,0.896996611147451,TXH3.2020.15,NGBDI,15,2020,TXH3.2020
Pass,5.64323685965764e-05,0.00751214806806791,33.77,0.00335118052584241,0.584,0.896996611147451,TXH3.2020.15,NGBDI,15,2020,TXH3.2020
Range,6.67539321782974e-05,0.00817030796104391,39.94,0.00335118052584241,0.584,0.896996611147451,TXH3.2020.15,NGBDI,15,2020,TXH3.2020
Replicate,1.46373724975411e-05,0.00382588192415045,8.76,0.00335118052584241,0.584,0.896996611147451,TXH3.2020.15,NGBDI,15,2020,TXH3.2020
Residual,1.72144933918177e-05,0.00414903523627093,10.3,0.00335118052584241,0.584,0.896996611147451,TXH3.2020.15,NGBDI,15,2020,TXH3.2020
Pedigree,1.46200486298356e-05,0.00382361721800648,6.97,0.00407057407249909,0.543,0.882562134499167,TXH3.2020.15,RminusB,15,2020,TXH3.2020
Pass,4.43624640730725e-05,0.00666051530086618,21.14,0.00407057407249909,0.543,0.882562134499167,TXH3.2020.15,RminusB,15,2020,TXH3.2020
Range,0.000125593326439124,0.0112068428399404,59.86,0.00407057407249909,0.543,0.882562134499167,TXH3.2020.15,RminusB,15,2020,TXH3.2020
Replicate,5.9437838293789e-07,0.000770959391237885,0.28,0.00407057407249909,0.543,0.882562134499167,TXH3.2020.15,RminusB,15,2020,TXH3.2020
Residual,2.46396194108167e-05,0.00496383112231034,11.74,0.00407057407249909,0.543,0.882562134499167,TXH3.2020.15,RminusB,15,2020,TXH3.2020
Pedigree,4.72665822194433e-05,0.00687506961560705,4.43,0.00676622629836931,0.575,0.934638222994722,TXH3.2020.15,RdivB,15,2020,TXH3.2020
Pass,0.000202044765194405,0.0142142451503555,18.93,0.00676622629836931,0.575,0.934638222994722,TXH3.2020.15,RdivB,15,2020,TXH3.2020
Range,0.00072998903603928,0.0270183092742548,68.4,0.00676622629836931,0.575,0.934638222994722,TXH3.2020.15,RdivB,15,2020,TXH3.2020
Replicate,1.8117005038368e-05,0.00425640752728965,1.7,0.00676622629836931,0.575,0.934638222994722,TXH3.2020.15,RdivB,15,2020,TXH3.2020
Residual,6.97520937233654e-05,0.00835177189124353,6.54,0.00676622629836931,0.575,0.934638222994722,TXH3.2020.15,RdivB,15,2020,TXH3.2020
Pedigree,6.68813696203376e-07,0.000817810305757623,5.6,0.00101910428085279,0.476,0.876677107848861,TXH3.2020.15,RCC,15,2020,TXH3.2020
Pass,1.27483094924033e-06,0.00112908411964757,10.67,0.00101910428085279,0.476,0.876677107848861,TXH3.2020.15,RCC,15,2020,TXH3.2020
Range,8.53003855196374e-06,0.00292062297326508,71.4,0.00101910428085279,0.476,0.876677107848861,TXH3.2020.15,RCC,15,2020,TXH3.2020
Replicate,0,0,0,0.00101910428085279,0.476,0.876677107848861,TXH3.2020.15,RCC,15,2020,TXH3.2020
Residual,1.47334165773809e-06,0.00121381285943842,12.33,0.00101910428085279,0.476,0.876677107848861,TXH3.2020.15,RCC,15,2020,TXH3.2020
Pedigree,1.35254071162921e-05,0.00367769045955367,11.7,0.00563448543923014,0.388,0.630933890232597,TXH3.2020.15,MRCC,15,2020,TXH3.2020
Pass,3.18668471631008e-05,0.00564507282177129,27.57,0.00563448543923014,0.388,0.630933890232597,TXH3.2020.15,MRCC,15,2020,TXH3.2020
Range,2.70988109974812e-05,0.00520565183214179,23.45,0.00563448543923014,0.388,0.630933890232597,TXH3.2020.15,MRCC,15,2020,TXH3.2020
Replicate,4.31619353170481e-07,0.000656977437337449,0.37,0.00563448543923014,0.388,0.630933890232597,TXH3.2020.15,MRCC,15,2020,TXH3.2020
Residual,4.26562781724787e-05,0.00653117739557568,36.91,0.00563448543923014,0.388,0.630933890232597,TXH3.2020.15,MRCC,15,2020,TXH3.2020
Pedigree,2.45097972763979e-05,0.00495073704375398,10.62,0.00534518551339068,0.537,0.816561801748247,TXH3.2020.15,RGBVI,15,2020,TXH3.2020
