"Domain","Vegetation.Index","FPC","FPC_ID","Env","N","N_complete","Cor","Status"
"DAP","MExG","FPC1","FPC1_MExG","MNH1.2020",395,395,0.500437542754929,"ok"
"DAP","MExG","FPC1","FPC1_MExG","MNH1.2021",415,415,0.238254990286495,"ok"
"DAP","MExG","FPC1","FPC1_MExG","MOH1.2020",1006,1006,0.3704386610597,"ok"
"DAP","MExG","FPC1","FPC1_MExG","NEH1.2021",246,246,-0.0309050226131763,"ok"
"DAP","MExG","FPC1","FPC1_MExG","TXH1.2020",246,246,0.267352280252756,"ok"
"DAP","MExG","FPC1","FPC1_MExG","TXH1.2021",246,246,-0.092046359127549,"ok"
"DAP","MExG","FPC1","FPC1_MExG","TXH2.2020",246,246,0.237075390690204,"ok"
"DAP","MExG","FPC1","FPC1_MExG","TXH2.2021",246,246,-0.0231182749606719,"ok"
"DAP","MExG","FPC1","FPC1_MExG","TXH3.2020",266,266,0.272723263493209,"ok"
"DAP","MExG","FPC1","FPC1_MExG","TXH3.2021",245,245,0.0477359691051928,"ok"
"DAP","MExG","FPC1","FPC1_MExG","WIH1.2020",394,394,0.452624395738644,"ok"
"DAP","MExG","FPC1","FPC1_MExG","WIH1.2021",398,398,0.323711535092468,"ok"
"DAP","MExG","FPC1","FPC1_MExG","WIH2.2020",1127,1127,0.225090936263828,"ok"
"DAP","MExG","FPC1","FPC1_MExG","WIH2.2021",1137,1137,0.105923843777514,"ok"
"DAP","MExG","FPC1","FPC1_MExG","WIH3.2020",415,415,0.107735062329477,"ok"
"DAP","MExG","FPC1","FPC1_MExG","WIH3.2021",397,397,0.386068970250172,"ok"
"DAP","MExG","FPC2","FPC2_MExG","DEH1.2020",1142,1142,-0.0124682178841645,"ok"
"DAP","MExG","FPC2","FPC2_MExG","IAH4.2021",1128,1128,-0.0259015817084612,"ok"
"DAP","MExG","FPC2","FPC2_MExG","MIH1.2020",414,414,0.410331721170935,"ok"
"DAP","MExG","FPC2","FPC2_MExG","MNH1.2020",395,395,0.0442881883011338,"ok"
"DAP","MExG","FPC2","FPC2_MExG","MNH1.2021",415,415,0.147346453945361,"ok"
"DAP","MExG","FPC2","FPC2_MExG","MOH1.2020",1006,1006,-0.0429289455115139,"ok"
"DAP","MExG","FPC2","FPC2_MExG","NEH1.2021",246,246,0.0598346026287679,"ok"
"DAP","MExG","FPC2","FPC2_MExG","TXH1.2020",246,246,-0.0169095809442122,"ok"
"DAP","MExG","FPC2","FPC2_MExG","TXH1.2021",246,246,0.0462489712539492,"ok"
"DAP","MExG","FPC2","FPC2_MExG","TXH2.2020",246,246,0.226561447705528,"ok"
"DAP","MExG","FPC2","FPC2_MExG","TXH2.2021",246,246,-0.141785989590571,"ok"
"DAP","MExG","FPC2","FPC2_MExG","TXH3.2020",266,266,0.243233331882102,"ok"
"DAP","MExG","FPC2","FPC2_MExG","TXH3.2021",245,245,0.285754623225364,"ok"
"DAP","MExG","FPC2","FPC2_MExG","WIH1.2020",394,394,0.264433214547047,"ok"
"DAP","MExG","FPC2","FPC2_MExG","WIH1.2021",398,398,0.307444298230171,"ok"
"DAP","MExG","FPC2","FPC2_MExG","WIH2.2020",1127,1127,0.217608896969145,"ok"
"DAP","MExG","FPC2","FPC2_MExG","WIH2.2021",1137,1137,-0.0813861358027365,"ok"
"DAP","MExG","FPC2","FPC2_MExG","WIH3.2020",415,415,0.0738278496315681,"ok"
"DAP","MExG","FPC2","FPC2_MExG","WIH3.2021",397,397,0.222534719809941,"ok"
"DAP","MExG","FPC3","FPC3_MExG","DEH1.2020",1142,1142,-0.130287731492851,"ok"
"DAP","MExG","FPC3","FPC3_MExG","IAH4.2021",1128,1128,-0.0880949021434873,"ok"
"DAP","MExG","FPC3","FPC3_MExG","MIH1.2020",414,414,0.124629705241474,"ok"
"DAP","MExG","FPC3","FPC3_MExG","MNH1.2020",395,395,-0.0320088231044999,"ok"
"DAP","MExG","FPC3","FPC3_MExG","MNH1.2021",415,415,0.0482465597232015,"ok"
"DAP","MExG","FPC3","FPC3_MExG","MOH1.2020",1006,1006,0.226959051053395,"ok"
"DAP","MExG","FPC3","FPC3_MExG","NEH1.2021",246,246,-0.306184686689495,"ok"
"DAP","MExG","FPC3","FPC3_MExG","TXH1.2020",246,246,0.0314961635593902,"ok"
"DAP","MExG","FPC3","FPC3_MExG","TXH1.2021",246,246,0.0527501693565739,"ok"
"DAP","MExG","FPC3","FPC3_MExG","TXH2.2020",246,246,0.0334860529725733,"ok"
"DAP","MExG","FPC3","FPC3_MExG","TXH2.2021",246,246,-0.330983146785719,"ok"
"DAP","MExG","FPC3","FPC3_MExG","TXH3.2020",266,266,-0.08167757140774,"ok"
"DAP","MExG","FPC3","FPC3_MExG","TXH3.2021",245,245,0.270980914398746,"ok"
"DAP","MExG","FPC3","FPC3_MExG","WIH1.2020",394,394,-0.0724130405780587,"ok"
"DAP","MExG","FPC3","FPC3_MExG","WIH1.2021",398,398,0.091128237083846,"ok"
"DAP","MExG","FPC3","FPC3_MExG","WIH2.2020",1127,1127,-0.167007476619957,"ok"
"DAP","MExG","FPC3","FPC3_MExG","WIH2.2021",1137,1137,0.0162347031078879,"ok"
"DAP","MExG","FPC3","FPC3_MExG","WIH3.2020",415,415,-0.0670614055560098,"ok"
"DAP","MExG","FPC3","FPC3_MExG","WIH3.2021",397,397,-0.206290031505642,"ok"
"DAP","MExG","FPC4","FPC4_MExG","DEH1.2020",1142,1142,-0.411361254624121,"ok"
"DAP","MExG","FPC4","FPC4_MExG","IAH4.2021",1128,1128,-0.143428414757837,"ok"
"DAP","MExG","FPC4","FPC4_MExG","MIH1.2020",414,414,-0.307624550992702,"ok"
"DAP","MExG","FPC4","FPC4_MExG","MNH1.2020",395,395,0.360714459808931,"ok"
"DAP","MExG","FPC4","FPC4_MExG","MNH1.2021",415,415,0.0295211381750416,"ok"
"DAP","MExG","FPC4","FPC4_MExG","MOH1.2020",1006,1006,0.378182275835399,"ok"
"DAP","MExG","FPC4","FPC4_MExG","NEH1.2021",246,246,-0.377904928917742,"ok"
"DAP","MExG","FPC4","FPC4_MExG","TXH1.2020",246,246,-0.285562237630116,"ok"
"DAP","MExG","FPC4","FPC4_MExG","TXH1.2021",246,246,-0.199291453700027,"ok"
"DAP","MExG","FPC4","FPC4_MExG","TXH2.2020",246,246,-0.227110891687791,"ok"
"DAP","MExG","FPC4","FPC4_MExG","TXH2.2021",246,246,0.210225800903019,"ok"
"DAP","MExG","FPC4","FPC4_MExG","TXH3.2020",266,266,0.0680687615196473,"ok"
"DAP","MExG","FPC4","FPC4_MExG","TXH3.2021",245,245,-0.0366265492178761,"ok"
"DAP","MExG","FPC4","FPC4_MExG","WIH1.2020",394,394,0.026044737758932,"ok"
"DAP","MExG","FPC4","FPC4_MExG","WIH1.2021",398,398,-0.240459797495453,"ok"
"DAP","MExG","FPC4","FPC4_MExG","WIH2.2020",1127,1127,-0.00402641704235597,"ok"
"DAP","MExG","FPC4","FPC4_MExG","WIH2.2021",1137,1137,-0.33439677011782,"ok"
"DAP","MExG","FPC4","FPC4_MExG","WIH3.2020",415,415,0.156560708989789,"ok"
"DAP","MExG","FPC4","FPC4_MExG","WIH3.2021",397,397,0.107795212072779,"ok"
"DAP","MExG","FPC5","FPC5_MExG","DEH1.2020",1142,1142,-0.259569373409007,"ok"
"DAP","MExG","FPC5","FPC5_MExG","IAH4.2021",1128,1128,-0.263330646728786,"ok"
"DAP","MExG","FPC5","FPC5_MExG","MIH1.2020",414,414,-0.382258002507921,"ok"
"DAP","MExG","FPC5","FPC5_MExG","MNH1.2020",395,395,0.0149615804399235,"ok"
"DAP","MExG","FPC5","FPC5_MExG","MNH1.2021",415,415,0.144121152854894,"ok"
"DAP","MExG","FPC5","FPC5_MExG","MOH1.2020",1006,1006,0.149748365839212,"ok"
"DAP","MExG","FPC5","FPC5_MExG","NEH1.2021",246,246,0.338336841900556,"ok"
"DAP","MExG","FPC5","FPC5_MExG","TXH1.2020",246,246,-0.235878979180558,"ok"
"DAP","MExG","FPC5","FPC5_MExG","TXH1.2021",246,246,-0.203101155769861,"ok"
"DAP","MExG","FPC5","FPC5_MExG","TXH2.2020",246,246,-0.253984153815653,"ok"
"DAP","MExG","FPC5","FPC5_MExG","TXH2.2021",246,246,0.309616761031411,"ok"
"DAP","MExG","FPC5","FPC5_MExG","TXH3.2020",266,266,0.033435859917686,"ok"
"DAP","MExG","FPC5","FPC5_MExG","TXH3.2021",245,245,0.080614321658575,"ok"
"DAP","MExG","FPC5","FPC5_MExG","WIH1.2020",394,394,0.00724417121741684,"ok"
"DAP","MExG","FPC5","FPC5_MExG","WIH1.2021",398,398,-0.171561869675547,"ok"
"DAP","MExG","FPC5","FPC5_MExG","WIH2.2020",1127,1127,-0.153040182973792,"ok"
"DAP","MExG","FPC5","FPC5_MExG","WIH2.2021",1137,1137,-0.00162842127459453,"ok"
"DAP","MExG","FPC5","FPC5_MExG","WIH3.2020",415,415,-0.124085587118298,"ok"
"DAP","MExG","FPC5","FPC5_MExG","WIH3.2021",397,397,0.0416573382432632,"ok"
"DAP","MGVRI","FPC1","FPC1_MGVRI","DEH1.2020",1142,1142,0.154361378973315,"ok"
"DAP","MGVRI","FPC1","FPC1_MGVRI","IAH4.2021",1128,1128,0.315757517003566,"ok"
"DAP","MGVRI","FPC1","FPC1_MGVRI","MIH1.2020",414,414,0.346830199473596,"ok"
"DAP","MGVRI","FPC1","FPC1_MGVRI","MNH1.2020",395,395,-0.000184197120518605,"ok"
"DAP","MGVRI","FPC1","FPC1_MGVRI","MNH1.2021",415,415,0.0919912892831896,"ok"
"DAP","MGVRI","FPC1","FPC1_MGVRI","MOH1.2020",1006,1006,0.322805087954624,"ok"
"DAP","MGVRI","FPC1","FPC1_MGVRI","NEH1.2021",246,246,0.32297293302743,"ok"
"DAP","MGVRI","FPC1","FPC1_MGVRI","TXH1.2020",246,246,0.718039636421766,"ok"
"DAP","MGVRI","FPC1","FPC1_MGVRI","TXH1.2021",246,246,0.0897511736613487,"ok"
"DAP","MGVRI","FPC1","FPC1_MGVRI","TXH2.2020",246,246,0.530788840520301,"ok"
"DAP","MGVRI","FPC1","FPC1_MGVRI","TXH2.2021",246,246,0.299265790005636,"ok"
"DAP","MGVRI","FPC1","FPC1_MGVRI","TXH3.2020",266,266,0.253423886253633,"ok"
"DAP","MGVRI","FPC1","FPC1_MGVRI","TXH3.2021",245,245,0.604107494521945,"ok"
"DAP","MGVRI","FPC1","FPC1_MGVRI","WIH1.2020",394,394,0.392991954076989,"ok"
"DAP","MGVRI","FPC1","FPC1_MGVRI","WIH1.2021",398,398,0.274913060614862,"ok"
"DAP","MGVRI","FPC1","FPC1_MGVRI","WIH2.2020",1127,1127,0.119285166608516,"ok"
"DAP","MGVRI","FPC1","FPC1_MGVRI","WIH2.2021",1137,1137,-0.103673771153265,"ok"
"DAP","MGVRI","FPC1","FPC1_MGVRI","WIH3.2020",415,415,-0.0681380175764508,"ok"
"DAP","MGVRI","FPC1","FPC1_MGVRI","WIH3.2021",397,397,0.37889848151116,"ok"
"DAP","MGVRI","FPC2","FPC2_MGVRI","DEH1.2020",1142,1142,-0.166685238508211,"ok"
"DAP","MGVRI","FPC2","FPC2_MGVRI","IAH4.2021",1128,1128,0.0173839704595994,"ok"
"DAP","MGVRI","FPC2","FPC2_MGVRI","MIH1.2020",414,414,-0.253449154336639,"ok"
"DAP","MGVRI","FPC2","FPC2_MGVRI","MNH1.2020",395,395,0.463921231046553,"ok"
"DAP","MGVRI","FPC2","FPC2_MGVRI","MNH1.2021",415,415,0.237557883175732,"ok"
"DAP","MGVRI","FPC2","FPC2_MGVRI","MOH1.2020",1006,1006,0.382624319131233,"ok"
"DAP","MGVRI","FPC2","FPC2_MGVRI","NEH1.2021",246,246,-0.201327566976744,"ok"
"DAP","MGVRI","FPC2","FPC2_MGVRI","TXH1.2020",246,246,0.273618635815956,"ok"
"DAP","MGVRI","FPC2","FPC2_MGVRI","TXH1.2021",246,246,-0.187303093438348,"ok"
"DAP","MGVRI","FPC2","FPC2_MGVRI","TXH2.2020",246,246,0.113649003895071,"ok"
"DAP","MGVRI","FPC2","FPC2_MGVRI","TXH2.2021",246,246,0.164944188876661,"ok"
"DAP","MGVRI","FPC2","FPC2_MGVRI","TXH3.2020",266,266,-0.00798427842191119,"ok"
"DAP","MGVRI","FPC2","FPC2_MGVRI","TXH3.2021",245,245,0.231344966647692,"ok"
"DAP","MGVRI","FPC2","FPC2_MGVRI","WIH1.2020",394,394,0.353181839752885,"ok"
"DAP","MGVRI","FPC2","FPC2_MGVRI","WIH1.2021",398,398,0.0598112790282104,"ok"
"DAP","MGVRI","FPC2","FPC2_MGVRI","WIH2.2020",1127,1127,0.0250521216640648,"ok"
"DAP","MGVRI","FPC2","FPC2_MGVRI","WIH2.2021",1137,1137,0.229481780885459,"ok"
"DAP","MGVRI","FPC2","FPC2_MGVRI","WIH3.2020",415,415,0.174832241778503,"ok"
"DAP","MGVRI","FPC2","FPC2_MGVRI","WIH3.2021",397,397,0.309154336249333,"ok"
"DAP","MGVRI","FPC3","FPC3_MGVRI","DEH1.2020",1142,1142,-0.293900665443083,"ok"
"DAP","MGVRI","FPC3","FPC3_MGVRI","IAH4.2021",1128,1128,-0.1989718430986,"ok"
"DAP","MGVRI","FPC3","FPC3_MGVRI","MIH1.2020",414,414,0.00651583258924983,"ok"
"DAP","MGVRI","FPC3","FPC3_MGVRI","MNH1.2020",395,395,-0.0224160577319668,"ok"
"DAP","MGVRI","FPC3","FPC3_MGVRI","MNH1.2021",415,415,-0.070549712161905,"ok"
"DAP","MGVRI","FPC3","FPC3_MGVRI","MOH1.2020",1006,1006,0.0190384639589341,"ok"
"DAP","MGVRI","FPC3","FPC3_MGVRI","NEH1.2021",246,246,0.0290350237333937,"ok"
"DAP","MGVRI","FPC3","FPC3_MGVRI","TXH1.2020",246,246,-0.0966637243889799,"ok"
"DAP","MGVRI","FPC3","FPC3_MGVRI","TXH1.2021",246,246,-0.173897204261886,"ok"
"DAP","MGVRI","FPC3","FPC3_MGVRI","TXH2.2020",246,246,-0.0934659439662762,"ok"
"DAP","MGVRI","FPC3","FPC3_MGVRI","TXH2.2021",246,246,0.16214838836889,"ok"
"DAP","MGVRI","FPC3","FPC3_MGVRI","TXH3.2020",266,266,0.109224150514377,"ok"
"DAP","MGVRI","FPC3","FPC3_MGVRI","TXH3.2021",245,245,0.279154445465443,"ok"
"DAP","MGVRI","FPC3","FPC3_MGVRI","WIH1.2020",394,394,-0.225196762950422,"ok"
"DAP","MGVRI","FPC3","FPC3_MGVRI","WIH1.2021",398,398,0.033499930462124,"ok"
"DAP","MGVRI","FPC3","FPC3_MGVRI","WIH2.2020",1127,1127,0.075053826690351,"ok"
"DAP","MGVRI","FPC3","FPC3_MGVRI","WIH2.2021",1137,1137,-0.201614663487906,"ok"
"DAP","MGVRI","FPC3","FPC3_MGVRI","WIH3.2020",415,415,-0.0963428219667689,"ok"
"DAP","MGVRI","FPC3","FPC3_MGVRI","WIH3.2021",397,397,-0.0636813805229438,"ok"
"DAP","MGVRI","FPC4","FPC4_MGVRI","DEH1.2020",1142,1142,0.445112247738903,"ok"
"DAP","MGVRI","FPC4","FPC4_MGVRI","IAH4.2021",1128,1128,0.0418334850994973,"ok"
"DAP","MGVRI","FPC4","FPC4_MGVRI","MIH1.2020",414,414,0.142330637733956,"ok"
"DAP","MGVRI","FPC4","FPC4_MGVRI","MNH1.2020",395,395,0.355423983159333,"ok"
"DAP","MGVRI","FPC4","FPC4_MGVRI","MNH1.2021",415,415,0.261127208962163,"ok"
"DAP","MGVRI","FPC4","FPC4_MGVRI","MOH1.2020",1006,1006,0.198668887149856,"ok"
"DAP","MGVRI","FPC4","FPC4_MGVRI","NEH1.2021",246,246,0.165457600696993,"ok"
"DAP","MGVRI","FPC4","FPC4_MGVRI","TXH1.2020",246,246,0.509900812419344,"ok"
"DAP","MGVRI","FPC4","FPC4_MGVRI","TXH1.2021",246,246,0.0562912272744459,"ok"
"DAP","MGVRI","FPC4","FPC4_MGVRI","TXH2.2020",246,246,0.336323937416805,"ok"
"DAP","MGVRI","FPC4","FPC4_MGVRI","TXH2.2021",246,246,0.365172565289436,"ok"
"DAP","MGVRI","FPC4","FPC4_MGVRI","TXH3.2020",266,266,0.0897890738382424,"ok"
"DAP","MGVRI","FPC4","FPC4_MGVRI","TXH3.2021",245,245,-0.232423710520478,"ok"
"DAP","MGVRI","FPC4","FPC4_MGVRI","WIH1.2020",394,394,0.0844565883811635,"ok"
"DAP","MGVRI","FPC4","FPC4_MGVRI","WIH1.2021",398,398,-0.0634166975694726,"ok"
"DAP","MGVRI","FPC4","FPC4_MGVRI","WIH2.2020",1127,1127,0.0590896215855063,"ok"
"DAP","MGVRI","FPC4","FPC4_MGVRI","WIH2.2021",1137,1137,0.227239853845769,"ok"
"DAP","MGVRI","FPC4","FPC4_MGVRI","WIH3.2020",415,415,0.0206709713682183,"ok"
"DAP","MGVRI","FPC4","FPC4_MGVRI","WIH3.2021",397,397,-0.112823670831715,"ok"
"DAP","MGVRI","FPC5","FPC5_MGVRI","DEH1.2020",1142,1142,0.421102966900523,"ok"
"DAP","MGVRI","FPC5","FPC5_MGVRI","IAH4.2021",1128,1128,0.257105704686926,"ok"
"DAP","MGVRI","FPC5","FPC5_MGVRI","MIH1.2020",414,414,0.318526042232862,"ok"
"DAP","MGVRI","FPC5","FPC5_MGVRI","MNH1.2020",395,395,0.404314521750385,"ok"
"DAP","MGVRI","FPC5","FPC5_MGVRI","MNH1.2021",415,415,0.28212937823543,"ok"
"DAP","MGVRI","FPC5","FPC5_MGVRI","MOH1.2020",1006,1006,0.342644036997562,"ok"
"DAP","MGVRI","FPC5","FPC5_MGVRI","NEH1.2021",246,246,-0.139844145585387,"ok"
"DAP","MGVRI","FPC5","FPC5_MGVRI","TXH1.2020",246,246,0.48574278728723,"ok"
"DAP","MGVRI","FPC5","FPC5_MGVRI","TXH1.2021",246,246,0.0138857427367825,"ok"
"DAP","MGVRI","FPC5","FPC5_MGVRI","TXH2.2020",246,246,0.273997788549602,"ok"
"DAP","MGVRI","FPC5","FPC5_MGVRI","TXH2.2021",246,246,-0.185070163828608,"ok"
"DAP","MGVRI","FPC5","FPC5_MGVRI","TXH3.2020",266,266,0.056171155879564,"ok"
"DAP","MGVRI","FPC5","FPC5_MGVRI","TXH3.2021",245,245,0.0819193274747082,"ok"
"DAP","MGVRI","FPC5","FPC5_MGVRI","WIH1.2020",394,394,0.331885783489136,"ok"
"DAP","MGVRI","FPC5","FPC5_MGVRI","WIH1.2021",398,398,0.172330755195205,"ok"
"DAP","MGVRI","FPC5","FPC5_MGVRI","WIH2.2020",1127,1127,0.0894746121189186,"ok"
"DAP","MGVRI","FPC5","FPC5_MGVRI","WIH2.2021",1137,1137,0.0313524732454154,"ok"
"DAP","MGVRI","FPC5","FPC5_MGVRI","WIH3.2020",415,415,0.0520984684742343,"ok"
"DAP","MGVRI","FPC5","FPC5_MGVRI","WIH3.2021",397,397,0.11356776524398,"ok"
"DAP","MRCC","FPC1","FPC1_MRCC","DEH1.2020",1142,1142,-0.179569040183785,"ok"
"DAP","MRCC","FPC1","FPC1_MRCC","IAH4.2021",1128,1128,-0.151642531793808,"ok"
"DAP","MRCC","FPC1","FPC1_MRCC","MIH1.2020",414,414,-0.153918068334642,"ok"
"DAP","MRCC","FPC1","FPC1_MRCC","MNH1.2020",395,395,-0.021568721897674,"ok"
"DAP","MRCC","FPC1","FPC1_MRCC","MNH1.2021",415,415,0.103739937152558,"ok"
"DAP","MRCC","FPC1","FPC1_MRCC","MOH1.2020",1006,1006,0.233318004368247,"ok"
"DAP","MRCC","FPC1","FPC1_MRCC","NEH1.2021",246,246,-0.0469181173944182,"ok"
"DAP","MRCC","FPC1","FPC1_MRCC","TXH1.2020",246,246,-0.605325943292516,"ok"
"DAP","MRCC","FPC1","FPC1_MRCC","TXH1.2021",246,246,-0.16607275517785,"ok"
"DAP","MRCC","FPC1","FPC1_MRCC","TXH2.2020",246,246,-0.224009997585215,"ok"
"DAP","MRCC","FPC1","FPC1_MRCC","TXH2.2021",246,246,-0.112005695275141,"ok"
"DAP","MRCC","FPC1","FPC1_MRCC","TXH3.2020",266,266,0.0708878739365692,"ok"
"DAP","MRCC","FPC1","FPC1_MRCC","TXH3.2021",245,245,-0.106604553783522,"ok"
"DAP","MRCC","FPC1","FPC1_MRCC","WIH1.2020",394,394,0.0592625250896997,"ok"
"DAP","MRCC","FPC1","FPC1_MRCC","WIH1.2021",398,398,-0.0150554026446026,"ok"
"DAP","MRCC","FPC1","FPC1_MRCC","WIH2.2020",1127,1127,0.186235885890098,"ok"
"DAP","MRCC","FPC1","FPC1_MRCC","WIH2.2021",1137,1137,0.138741744383809,"ok"
"DAP","MRCC","FPC1","FPC1_MRCC","WIH3.2020",415,415,0.181404141257575,"ok"
"DAP","MRCC","FPC1","FPC1_MRCC","WIH3.2021",397,397,0.162930311338679,"ok"
"DAP","MRCC","FPC2","FPC2_MRCC","DEH1.2020",1142,1142,-0.0962338143153736,"ok"
"DAP","MRCC","FPC2","FPC2_MRCC","IAH4.2021",1128,1128,-0.0407010105074892,"ok"
"DAP","MRCC","FPC2","FPC2_MRCC","MIH1.2020",414,414,-0.211684369595185,"ok"
"DAP","MRCC","FPC2","FPC2_MRCC","MNH1.2020",395,395,0.231918087621379,"ok"
"DAP","MRCC","FPC2","FPC2_MRCC","MNH1.2021",415,415,-0.103773244484436,"ok"
"DAP","MRCC","FPC2","FPC2_MRCC","MOH1.2020",1006,1006,-0.0260259090355294,"ok"
"DAP","MRCC","FPC2","FPC2_MRCC","NEH1.2021",246,246,-0.125800512394149,"ok"
"DAP","MRCC","FPC2","FPC2_MRCC","TXH1.2020",246,246,-0.471370178525667,"ok"
"DAP","MRCC","FPC2","FPC2_MRCC","TXH1.2021",246,246,0.0263047344904426,"ok"
"DAP","MRCC","FPC2","FPC2_MRCC","TXH2.2020",246,246,-0.342429988488144,"ok"
"DAP","MRCC","FPC2","FPC2_MRCC","TXH2.2021",246,246,0.0149923833970454,"ok"
"DAP","MRCC","FPC2","FPC2_MRCC","TXH3.2020",266,266,-0.0842837620435691,"ok"
"DAP","MRCC","FPC2","FPC2_MRCC","TXH3.2021",245,245,-0.458947236984938,"ok"
"DAP","MRCC","FPC2","FPC2_MRCC","WIH1.2020",394,394,-0.0793492190791721,"ok"
"DAP","MRCC","FPC2","FPC2_MRCC","WIH1.2021",398,398,0.25175863005511,"ok"
"DAP","MRCC","FPC2","FPC2_MRCC","WIH2.2020",1127,1127,0.0640492827999467,"ok"
"DAP","MRCC","FPC2","FPC2_MRCC","WIH2.2021",1137,1137,-0.0644959512804403,"ok"
"DAP","MRCC","FPC2","FPC2_MRCC","WIH3.2020",415,415,0.104220766812485,"ok"
"DAP","MRCC","FPC2","FPC2_MRCC","WIH3.2021",397,397,-0.0199345426679493,"ok"
"DAP","MRCC","FPC3","FPC3_MRCC","DEH1.2020",1142,1142,-0.017369990544792,"ok"
"DAP","MRCC","FPC3","FPC3_MRCC","IAH4.2021",1128,1128,-0.0754253447724572,"ok"
"DAP","MRCC","FPC3","FPC3_MRCC","MIH1.2020",414,414,0.215822208903817,"ok"
"DAP","MRCC","FPC3","FPC3_MRCC","MNH1.2020",395,395,-0.183066857897986,"ok"
"DAP","MRCC","FPC3","FPC3_MRCC","MNH1.2021",415,415,-0.00844729639504053,"ok"
"DAP","MRCC","FPC3","FPC3_MRCC","MOH1.2020",1006,1006,0.289945669000635,"ok"
"DAP","MRCC","FPC3","FPC3_MRCC","NEH1.2021",246,246,-0.289462766849158,"ok"
"DAP","MRCC","FPC3","FPC3_MRCC","TXH1.2020",246,246,0.0358610946026636,"ok"
"DAP","MRCC","FPC3","FPC3_MRCC","TXH1.2021",246,246,0.0190379574964345,"ok"
"DAP","MRCC","FPC3","FPC3_MRCC","TXH2.2020",246,246,0.335158664312925,"ok"
"DAP","MRCC","FPC3","FPC3_MRCC","TXH2.2021",246,246,0.282468241609264,"ok"
"DAP","MRCC","FPC3","FPC3_MRCC","TXH3.2020",266,266,0.044099263194591,"ok"
"DAP","MRCC","FPC3","FPC3_MRCC","TXH3.2021",245,245,0.204240294262053,"ok"
"DAP","MRCC","FPC3","FPC3_MRCC","WIH1.2020",394,394,-0.185488670373071,"ok"
"DAP","MRCC","FPC3","FPC3_MRCC","WIH1.2021",398,398,0.0148065927892752,"ok"
"DAP","MRCC","FPC3","FPC3_MRCC","WIH2.2020",1127,1127,0.201034812701803,"ok"
"DAP","MRCC","FPC3","FPC3_MRCC","WIH2.2021",1137,1137,-0.00992659318373086,"ok"
"DAP","MRCC","FPC3","FPC3_MRCC","WIH3.2020",415,415,0.133058783779561,"ok"
"DAP","MRCC","FPC3","FPC3_MRCC","WIH3.2021",397,397,0.103028640164344,"ok"
"DAP","MRCC","FPC4","FPC4_MRCC","DEH1.2020",1142,1142,-0.165555065687385,"ok"
"DAP","MRCC","FPC4","FPC4_MRCC","IAH4.2021",1128,1128,-0.140179122571218,"ok"
"DAP","MRCC","FPC4","FPC4_MRCC","MIH1.2020",414,414,0.220282856372245,"ok"
"DAP","MRCC","FPC4","FPC4_MRCC","MNH1.2020",395,395,0.444041652493536,"ok"
"DAP","MRCC","FPC4","FPC4_MRCC","MNH1.2021",415,415,0.0866018274779287,"ok"
"DAP","MRCC","FPC4","FPC4_MRCC","MOH1.2020",1006,1006,-0.256485899358602,"ok"
"DAP","MRCC","FPC4","FPC4_MRCC","NEH1.2021",246,246,-0.31357667587893,"ok"
"DAP","MRCC","FPC4","FPC4_MRCC","TXH1.2020",246,246,0.0398696616649085,"ok"
"DAP","MRCC","FPC4","FPC4_MRCC","TXH1.2021",246,246,0.133516358404044,"ok"
"DAP","MRCC","FPC4","FPC4_MRCC","TXH2.2020",246,246,0.298437598943427,"ok"
"DAP","MRCC","FPC4","FPC4_MRCC","TXH2.2021",246,246,0.183008553252379,"ok"
"DAP","MRCC","FPC4","FPC4_MRCC","TXH3.2020",266,266,0.186585463635979,"ok"
"DAP","MRCC","FPC4","FPC4_MRCC","TXH3.2021",245,245,-0.143547907475653,"ok"
"DAP","MRCC","FPC4","FPC4_MRCC","WIH1.2020",394,394,0.108926950032826,"ok"
"DAP","MRCC","FPC4","FPC4_MRCC","WIH1.2021",398,398,-0.121643574303891,"ok"
"DAP","MRCC","FPC4","FPC4_MRCC","WIH2.2020",1127,1127,0.117377760223897,"ok"
"DAP","MRCC","FPC4","FPC4_MRCC","WIH2.2021",1137,1137,0.143156772747932,"ok"
"DAP","MRCC","FPC4","FPC4_MRCC","WIH3.2020",415,415,0.190518769793589,"ok"
"DAP","MRCC","FPC4","FPC4_MRCC","WIH3.2021",397,397,0.12150671966566,"ok"
"DAP","MRCC","FPC5","FPC5_MRCC","DEH1.2020",1142,1142,0.0493088044838705,"ok"
"DAP","MRCC","FPC5","FPC5_MRCC","IAH4.2021",1128,1128,-0.00495097260200053,"ok"
"DAP","MRCC","FPC5","FPC5_MRCC","MIH1.2020",414,414,-0.00322670249809486,"ok"
"DAP","MRCC","FPC5","FPC5_MRCC","MNH1.2020",395,395,-0.162268127497286,"ok"
"DAP","MRCC","FPC5","FPC5_MRCC","MNH1.2021",415,415,-0.10993103384615,"ok"
"DAP","MRCC","FPC5","FPC5_MRCC","MOH1.2020",1006,1006,-0.128826678139752,"ok"
"DAP","MRCC","FPC5","FPC5_MRCC","NEH1.2021",246,246,0.0414286294859124,"ok"
"DAP","MRCC","FPC5","FPC5_MRCC","TXH1.2020",246,246,0.069113415939999,"ok"
"DAP","MRCC","FPC5","FPC5_MRCC","TXH1.2021",246,246,0.170636097006628,"ok"
