Method,Model,Time_Domain,Series,CV,Seed,Fold,Environment,N,Correlation,RMSE
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,1,WIH3.2021,47,0.136323274600808,1.58285833614141
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,1,WIH3.2021,45,0.238139138172631,1.97340023295812
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,1,WIH3.2021,47,0.446827653611281,1.87624694566286
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,1,WIH3.2021,48,0.326832610438068,2.04516968993073
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,1,WIH3.2021,45,0.171021487241248,1.71483297966795
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,2,DEH1.2020,132,0.555214218295057,3.23471932816138
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,2,DEH1.2020,134,0.348168863156238,2.22613550054904
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,2,DEH1.2020,134,0.534321554755267,1.78744911643065
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,2,DEH1.2020,132,0.478851275007001,1.93166270638546
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,2,DEH1.2020,133,0.210549898849749,2.34808119433041
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,2,IAH4.2021,126,0.31129184714321,1.5165007534758
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,2,IAH4.2021,132,0.291461336443962,1.67365349150394
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,2,IAH4.2021,131,0.412395194480298,2.12372510528307
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,2,IAH4.2021,130,0.177916840803803,1.96755858824781
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,2,IAH4.2021,131,0.332429956840438,1.86223281861066
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,2,MIH1.2020,48,0.464813128923889,2.20737485155413
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,2,MIH1.2020,47,-0.102790716922404,1.80528952706221
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,2,MIH1.2020,46,0.267990245105267,1.4747219109794
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,2,MIH1.2020,50,0.264518565844457,1.32736911509766
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,2,MIH1.2020,48,0.139009003941709,2.46279427002188
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,2,MNH1.2020,47,-0.126191697189158,2.35678354085052
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,2,MNH1.2020,47,0.448514207529396,1.37361293127103
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,2,MNH1.2020,46,-0.0678586112508112,1.70059033683661
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,2,MNH1.2020,50,0.226929507810165,1.73621800147526
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,2,MNH1.2020,48,0.0718765614680967,1.9153022548119
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,2,MNH1.2021,48,0.497395590282826,2.15630826811705
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,2,MNH1.2021,47,0.316918152010348,2.03878492190795
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,2,MNH1.2021,46,0.478107294215598,2.7599752044064
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,2,MNH1.2021,50,0.480274106120703,1.72466463877642
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,2,MNH1.2021,48,0.314656916501851,2.72040540850595
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,2,MOH1.2020,117,0.187138241352372,4.84753924514581
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,2,MOH1.2020,119,0.20294726852227,4.00193207117092
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,2,MOH1.2020,112,0.193355076028318,4.7719786891997
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,2,MOH1.2020,121,-0.109376928373386,3.63090186606064
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,2,MOH1.2020,118,0.0909648622887144,4.90228748387139
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,2,NEH1.2021,47,0.195714696059475,3.12300685457909
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,2,NEH1.2021,47,0.239664607390738,3.61888078690448
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,2,NEH1.2021,46,-0.06191956738361,3.38803380029098
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,2,NEH1.2021,50,-0.0460166511862128,4.16805709538342
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,2,NEH1.2021,48,0.147277804175074,3.60671993563416
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,2,TXH1.2020,47,0.601192091146863,1.58367094242043
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,2,TXH1.2020,47,0.326668991581304,1.66233181021037
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,2,TXH1.2020,46,0.377905507727884,1.64345703872564
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,2,TXH1.2020,50,0.469970080973936,2.62121266990014
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,2,TXH1.2020,48,0.215386472041819,2.10750900948092
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,2,TXH1.2021,47,0.310637999242451,1.59972679952558
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,2,TXH1.2021,47,0.292124310829286,1.70678644488413
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,2,TXH1.2021,46,0.0997222286636103,1.80938366797215
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,2,TXH1.2021,50,0.29104798070528,1.42697298810695
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,2,TXH1.2021,48,0.183984569155921,2.10926006596232
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,2,TXH2.2020,47,0.282243053842158,1.77740452473734
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,2,TXH2.2020,47,0.49365424453693,1.93281456862539
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,2,TXH2.2020,46,0.230708699145909,1.51339360297988
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,2,TXH2.2020,50,0.444112926936632,1.40096765423911
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,2,TXH2.2020,48,0.108195529118539,1.58108543070374
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,2,TXH2.2021,47,-0.185841306220814,2.34113015856594
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,2,TXH2.2021,47,0.124889309013991,1.57849384368097
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,2,TXH2.2021,46,0.247358289257122,1.80571188325868
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,2,TXH2.2021,50,-0.118692727663283,2.16523243401731
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,2,TXH2.2021,48,0.0937311696964148,1.94197540345207
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,2,TXH3.2020,48,0.0127099248646477,3.17567658957102
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,2,TXH3.2020,47,0.0646161626757465,3.08891456249986
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,2,TXH3.2020,46,0.0941790538878336,3.45486937885898
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,2,TXH3.2020,50,-0.341147920097907,3.96422440919805
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,2,TXH3.2020,48,0.191491000515721,2.68625194126329
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,2,TXH3.2021,47,0.461962815011448,4.55890772408636
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,2,TXH3.2021,47,0.418411420286165,3.65050817832544
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,2,TXH3.2021,46,0.104692759516638,4.2396484640564
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,2,TXH3.2021,50,0.279742327273787,3.78292664235262
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,2,TXH3.2021,48,0.208600960976037,3.98595995038578
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,2,WIH1.2020,47,0.497744562348798,2.26550127657869
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,2,WIH1.2020,47,0.453291251589701,1.94306018298314
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,2,WIH1.2020,46,0.607829010982795,1.93373557993436
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,2,WIH1.2020,50,0.68592279233442,2.52430755962791
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,2,WIH1.2020,48,0.647320341158834,2.2306807992179
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,2,WIH1.2021,47,0.214712199756604,2.68456261329109
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,2,WIH1.2021,47,0.423859912469768,1.95307676746691
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,2,WIH1.2021,46,0.0656378795845256,2.2874232782157
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,2,WIH1.2021,50,0.26375187132017,2.68146507765736
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,2,WIH1.2021,48,0.451690517830453,1.98844272532327
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,2,WIH2.2020,133,0.287590721856411,2.74499202007165
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,2,WIH2.2020,133,0.267132262744285,2.57895770869355
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,2,WIH2.2020,134,0.352955162283751,2.78659613012026
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,2,WIH2.2020,132,0.380837328647781,2.59964176122217
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,2,WIH2.2020,131,0.0759372478820217,2.91298010368618
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,2,WIH2.2021,131,0.394552811338928,2.07901555741933
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,2,WIH2.2021,134,0.269660434060584,2.74595887188944
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,2,WIH2.2021,133,0.365017220102713,2.05590383361087
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,2,WIH2.2021,132,0.201992882491214,2.36147933018449
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,2,WIH2.2021,133,0.447588913790604,1.98814624224663
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,2,WIH3.2020,48,0.392487979581152,2.35883674210729
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,2,WIH3.2020,47,0.1129207630116,2.56159808968676
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,2,WIH3.2020,46,0.0445921709686497,2.25529318593519
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,2,WIH3.2020,50,0.397463443319872,2.30530593789547
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,2,WIH3.2020,48,0.185250885651744,2.29224760556327
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,2,WIH3.2021,47,0.513283734057742,2.23299785343884
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,2,WIH3.2021,47,0.623503821247415,1.82311846767091
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,2,WIH3.2021,46,0.245178791438344,2.06235093313403
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,2,WIH3.2021,50,0.27859937625586,2.08600370293951
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,2,WIH3.2021,48,0.570457193796059,1.59202373883046
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,3,DEH1.2020,135,0.402127823287272,2.6844263963842
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,3,DEH1.2020,133,-0.119219517755892,3.21793438992734
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,3,DEH1.2020,133,0.373046493424074,1.76254929385686
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,3,DEH1.2020,135,0.614370467689324,1.81681875432653
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,3,DEH1.2020,135,0.4553739911108,2.21122849089472
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,3,IAH4.2021,134,0.271447401416268,1.68931299060257
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,3,IAH4.2021,131,0.308924089907584,1.44551296636679
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,3,IAH4.2021,131,0.316564679666014,1.54489497315835
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,3,IAH4.2021,133,0.232501859634332,1.83155007096532
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,3,IAH4.2021,132,0.300202245098305,2.17970017145816
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,3,MIH1.2020,49,0.42138765728253,1.67821772940559
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,3,MIH1.2020,45,0.325729138037705,1.20687074805678
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,3,MIH1.2020,46,0.246598213535312,1.23605489310319
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,3,MIH1.2020,46,0.35341788445568,1.33289523520155
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,3,MIH1.2020,48,0.474271275522452,1.33930150418634
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,3,MNH1.2020,47,0.308447735387622,2.16801510930014
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,3,MNH1.2020,45,0.0947579269541896,1.83416280419856
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,3,MNH1.2020,46,-0.00796369692682866,1.89991161324889
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,3,MNH1.2020,46,0.192979191060696,1.75002723031819
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,3,MNH1.2020,48,0.0313816205428958,1.7360874859728
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,3,MNH1.2021,50,0.630419390565177,1.82263369030215
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,3,MNH1.2021,45,0.348513459032887,1.41409751180505
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,3,MNH1.2021,47,0.395315267828672,2.15348501473255
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,3,MNH1.2021,47,0.165299451364512,2.25098290999507
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,3,MNH1.2021,49,0.301711187605952,1.37204881566172
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,3,MOH1.2020,121,0.166590365046002,5.12204490778543
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,3,MOH1.2020,117,0.288341670553374,4.31316696124733
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,3,MOH1.2020,115,0.329540761801328,4.75032210933706
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,3,MOH1.2020,121,0.132911232397269,3.6718554746522
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,3,MOH1.2020,121,0.212253761363854,4.29943422808247
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,3,NEH1.2021,48,0.185091999582673,3.04598809928058
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,3,NEH1.2021,45,0.420810368792704,3.17067592440538
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,3,NEH1.2021,47,0.239300071395739,3.44688441650457
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,3,NEH1.2021,47,0.233063544363595,3.99252644668256
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,3,NEH1.2021,49,-0.120415303133622,2.80238944831815
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,3,TXH1.2020,48,0.33779557171159,1.69876104270516
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,3,TXH1.2020,45,0.339239699692973,1.45810878269976
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,3,TXH1.2020,47,0.663763286171012,1.99117230336439
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,3,TXH1.2020,47,0.757202205082696,1.84855180942269
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,3,TXH1.2020,49,0.642909351914021,1.60164683010571
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,3,TXH1.2021,48,0.0747132548607651,1.77192983553314
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,3,TXH1.2021,45,0.303484146939595,1.78151385925803
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,3,TXH1.2021,47,0.00410494171963298,1.87949557134513
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,3,TXH1.2021,47,0.00646514196847594,1.78547727641904
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,3,TXH1.2021,49,0.215156789839148,1.76689759342209
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,3,TXH2.2020,48,0.371495889764087,1.35216597593782
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,3,TXH2.2020,45,0.433018297925371,1.24259563553394
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,3,TXH2.2020,47,0.484011077045433,1.13467374767176
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,3,TXH2.2020,47,0.488152973065455,1.14792563853417
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,3,TXH2.2020,49,0.541362315232835,1.18120905653206
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,3,TXH2.2021,48,0.21571190829492,2.05470081594393
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,3,TXH2.2021,45,0.034336912113085,1.40624007018076
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,3,TXH2.2021,47,0.327170534136735,1.47810279824183
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,3,TXH2.2021,47,0.293662244696379,1.57060178422541
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,3,TXH2.2021,49,-0.0359771834427184,2.04935748584655
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,3,TXH3.2020,50,0.0483652781435076,3.11212779184839
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,3,TXH3.2020,45,0.134901900850237,3.3347076991042
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,3,TXH3.2020,47,0.207534056538422,2.56489196521417
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,3,TXH3.2020,47,0.0548690334636831,4.70725174992785
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,3,TXH3.2020,49,0.0076183427565098,3.7857688558158
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,3,TXH3.2021,48,0.21802797562869,2.74443155255968
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,3,TXH3.2021,45,0.333533652424144,3.82861003496673
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,3,TXH3.2021,47,0.410498838138379,3.52760526823284
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,3,TXH3.2021,47,0.222216499777862,4.09074663316384
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,3,TXH3.2021,49,-0.00755992707463876,4.289692179156
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,3,WIH1.2020,47,0.59555104392931,1.71906557467585
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,3,WIH1.2020,45,0.353865432934799,1.82765587612314
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,3,WIH1.2020,46,0.259791852693412,2.0204214374258
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,3,WIH1.2020,46,0.402436965820897,1.72985633424699
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,3,WIH1.2020,48,0.620923576954347,1.83126368722972
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,3,WIH1.2021,48,0.54848310660831,2.65191076486094
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,3,WIH1.2021,45,0.173127137332843,2.02685695771737
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,3,WIH1.2021,47,0.544900107498372,2.10215084385874
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,3,WIH1.2021,47,0.292400392217244,2.31945731481495
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,3,WIH1.2021,49,0.262542995835549,2.23166006434663
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,3,WIH2.2020,134,0.276734333308469,3.08827437684627
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,3,WIH2.2020,133,0.267489789224951,2.95381663914142
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,3,WIH2.2020,134,0.204342513718893,2.62790612604964
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,3,WIH2.2020,134,0.365357011925962,2.73915607979542
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,3,WIH2.2020,133,0.332752532480197,2.83315569669633
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,3,WIH2.2021,138,0.296468889962738,2.62507678335202
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,3,WIH2.2021,133,0.318441659359358,2.27292443234955
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,3,WIH2.2021,133,0.247010242730991,2.32013605218304
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,3,WIH2.2021,133,0.346979879573773,2.62110556372637
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,3,WIH2.2021,134,0.335156571146966,2.10526705451324
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,3,WIH3.2020,49,0.372987905532912,2.46456155241456
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,3,WIH3.2020,45,0.148739938494496,2.24667514026568
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,3,WIH3.2020,46,0.221089591101878,2.15039783136602
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,3,WIH3.2020,46,0.0743793703778098,2.36330630168606
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,3,WIH3.2020,48,0.0976184071965958,2.36865091126558
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,3,WIH3.2021,48,0.321547893554768,1.75500830165918
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,3,WIH3.2021,45,0.158249662441874,1.77183415053382
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,3,WIH3.2021,47,0.3941927888823,1.88168448697204
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,3,WIH3.2021,47,0.327063456149087,1.62385688012082
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,3,WIH3.2021,49,0.279279302622985,1.75430533050387
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,4,DEH1.2020,133,-0.00509788432317914,2.57966557406023
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,4,DEH1.2020,133,0.507349773441465,2.07371922945379
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,4,DEH1.2020,134,0.246043485752702,2.14085055316088
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,4,DEH1.2020,131,0.439592200243148,1.94815621197622
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,4,DEH1.2020,133,0.201881494026335,2.52044662009203
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,4,IAH4.2021,130,0.219959762890017,1.74577766956697
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,4,IAH4.2021,131,0.277121518248956,1.58815468035801
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,4,IAH4.2021,133,0.528615456253639,1.55658894892766
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,4,IAH4.2021,129,0.222074132548198,3.29272444199981
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,4,IAH4.2021,129,0.387185777346154,2.02478750089803
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,4,MIH1.2020,47,0.460779421190672,1.33483233718635
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,4,MIH1.2020,46,0.25917527886061,1.40922532169628
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,4,MIH1.2020,49,0.415284528353794,1.36077081275304
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,4,MIH1.2020,46,0.247330832357778,1.38514954160331
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,4,MIH1.2020,46,0.106372296756481,1.54108772478473
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,4,MNH1.2020,47,0.147293713806914,2.69386425819452
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,4,MNH1.2020,46,0.0425420225655701,1.90732078161584
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,4,MNH1.2020,47,0.322983345581806,2.01870033895232
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,4,MNH1.2020,45,0.0674016382720567,2.47679939985975
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,4,MNH1.2020,45,0.335571494296842,2.13909782237748
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,4,MNH1.2021,47,0.536832129565301,1.47770384140259
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,4,MNH1.2021,47,0.213759877233739,1.71694639759655
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,4,MNH1.2021,50,0.226247548647335,2.55893749707165
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,4,MNH1.2021,46,0.526117534016606,2.43769226647549
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,4,MNH1.2021,46,0.546460684140639,1.68051101945936
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,4,MOH1.2020,120,0.0980127457168366,5.06372039547988
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,4,MOH1.2020,112,0.152509192453826,3.94996644108535
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,4,MOH1.2020,120,0.0923640416347777,4.4326639982971
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,4,MOH1.2020,109,0.240238106722489,3.44505696135655
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,4,MOH1.2020,115,0.0239489788258518,4.5665076326198
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,4,NEH1.2021,47,0.0427150636497594,2.83090874835793
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,4,NEH1.2021,47,0.311746722813154,3.21863104840354
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,4,NEH1.2021,48,0.100990597577636,3.3068811516444
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,4,NEH1.2021,45,0.154756518919947,3.57198902328906
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,4,NEH1.2021,45,0.340154669427363,3.03320120740377
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,4,TXH1.2020,47,0.614826273487827,1.4932783569353
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,4,TXH1.2020,47,0.486505728202377,1.55782710047659
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,4,TXH1.2020,48,0.569161247210161,2.70033974878617
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,4,TXH1.2020,45,0.747236065120062,2.06631720000386
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,4,TXH1.2020,45,0.316694493793839,2.08352940187305
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,4,TXH1.2021,47,0.0652139416740571,1.86911708685107
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,4,TXH1.2021,47,0.10295737509458,1.7821167680132
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,4,TXH1.2021,48,0.23075093178354,1.49819019339785
TNP,VI+genomic,DAP,TNP VI+G,CV00,4,4,TXH1.2021,45,-0.0392425719141311,1.66069764502409
TNP,VI+genomic,DAP,TNP VI+G,CV00,5,4,TXH1.2021,45,0.0306877198670969,1.84129959775205
TNP,VI+genomic,DAP,TNP VI+G,CV00,1,4,TXH2.2020,47,0.65726211927886,1.64190387329391
TNP,VI+genomic,DAP,TNP VI+G,CV00,2,4,TXH2.2020,47,0.320981654667243,1.91366623936898
TNP,VI+genomic,DAP,TNP VI+G,CV00,3,4,TXH2.2020,48,0.603295380696808,1.29745604344912
